# View: fund_nav
# Question: How has its price moved since the first one on record?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m0
# Generated: 2026-09-26T10:37:35.246843+00:00
date,nav
2025-08-20,29.21300
2025-08-21,29.17080
2025-08-22,29.13510
2025-08-25,29.07230
2025-08-26,29.02810
2025-08-28,29.18830
2025-08-29,29.07650
2025-09-01,29.08430
2025-09-02,29.12020
2025-09-03,29.18910
2025-09-04,29.28760
2025-09-05,29.36340
2025-09-08,29.37890
2025-09-09,29.33440
2025-09-10,29.34220
2025-09-11,29.37280
2025-09-12,29.36020
2025-09-15,29.36220
2025-09-16,29.36110
2025-09-17,29.41920
2025-09-18,29.34120
2025-09-19,29.38830
2025-09-22,29.41810
2025-09-23,29.45450
2025-09-24,29.42740
2025-09-25,29.41720
2025-09-26,29.37950
2025-09-30,29.29870
2025-10-01,29.42180
2025-10-03,29.45010
2025-10-06,29.45520
2025-10-07,29.47980
2025-10-08,29.49360
2025-10-09,29.46970
2025-10-10,29.45480
2025-10-13,29.49650
2025-10-14,29.52320
2025-10-15,29.57020
2025-10-16,29.54050
2025-10-17,29.53510
2025-10-20,29.55420
2025-10-23,29.50600
2025-10-24,29.52150
2025-10-27,29.51920
2025-10-28,29.52210
2025-10-29,29.54190
2025-10-30,29.46890
2025-10-31,29.54170
2025-11-03,29.56080
2025-11-04,29.57520
2025-11-06,29.61630
2025-11-07,29.60920
2025-11-10,29.66840
2025-11-11,29.65280
2025-11-12,29.67150
2025-11-13,29.64860
2025-11-14,29.61830
2025-11-17,29.60930
2025-11-18,29.64470
2025-11-19,29.64560
2025-11-20,29.64080
2025-11-21,29.59680
2025-11-24,29.68250
2025-11-25,29.74470
2025-11-26,29.75960
2025-11-27,29.73310
2025-11-28,29.66720
2025-12-01,29.62850
2025-12-02,29.73220
2025-12-03,29.70140
2025-12-04,29.71120
2025-12-05,29.74940
2025-12-08,29.68700
2025-12-09,29.59280
2025-12-10,29.52190
2025-12-11,29.59410
2025-12-12,29.59910
2025-12-15,29.62950
2025-12-16,29.67230
2025-12-17,29.63380
2025-12-18,29.65040
2025-12-19,29.62410
2025-12-22,29.50700
2025-12-23,29.56530
2025-12-24,29.76220
2025-12-26,29.72520
2025-12-29,29.69650
2025-12-30,29.70100
2025-12-31,29.69740
2026-01-01,29.72490
2026-01-02,29.67830
2026-01-05,29.66610
2026-01-06,29.71260
2026-01-07,29.71080
2026-01-08,29.69080
2026-01-09,29.69810
2026-01-12,29.77750
2026-01-13,29.72700
2026-01-14,29.68720
2026-01-16,29.63140
2026-01-19,29.63310
2026-01-20,29.65240
2026-01-21,29.68830
2026-01-22,29.74360
2026-01-23,29.70220
2026-01-27,29.62580
2026-01-28,29.65590
2026-01-29,29.66360
2026-01-30,29.67250
2026-02-01,29.68330
2026-02-02,29.57930
2026-02-03,29.64750
2026-02-04,29.70220
2026-02-05,29.80610
2026-02-06,29.64410
2026-02-09,29.63110
2026-02-10,29.68140
2026-02-11,29.73930
2026-02-12,29.77960
2026-02-13,29.79440
2026-02-16,29.84760
2026-02-17,29.87900
2026-02-18,29.86350
2026-02-19,29.86890
2026-02-20,29.79530
2026-02-23,29.85110
2026-02-24,29.89810
2026-02-25,29.89900
2026-02-26,29.87390
2026-02-27,29.92560
2026-03-02,29.92830
2026-03-04,29.92610
2026-03-05,30.00810
2026-03-06,29.94130
2026-03-09,29.89600
2026-03-10,30.02270
2026-03-11,30.04900
2026-03-12,30.03060
2026-03-13,30.02080
2026-03-16,29.99350
2026-03-17,29.96520
2026-03-18,29.92680
2026-03-19,29.93230
2026-03-20,29.87880
2026-03-23,29.72940
2026-03-24,29.70120
2026-03-25,29.66590
2026-03-27,29.54110
2026-03-30,29.41300
2026-03-31,29.41860
2026-04-01,29.42410
2026-04-02,29.24730
2026-04-06,29.41600
2026-04-07,29.41980
2026-04-08,29.68720
2026-04-09,29.60470
2026-04-10,29.70040
2026-04-13,29.69850
2026-04-15,29.81950
2026-04-16,29.79600
2026-04-17,29.77160
2026-04-20,29.80090
2026-04-21,29.82600
2026-04-22,29.77210
2026-04-23,29.70270
2026-04-24,29.69260
2026-04-27,29.74750
2026-04-28,29.68200
2026-04-29,29.66230
